11LU013	11LU016	11LU022	11LU035	C3L-00001	C3L-00009	C3L-00080	C3L-00083	C3L-00093	C3L-00094	C3L-00095	C3L-00140	C3L-00144	C3L-00263	C3L-00279	C3L-00368	C3L-00412	C3L-00422	C3L-00510	C3L-00604	C3L-00893	C3L-00913	C3L-00973	C3L-01330	C3L-01632	C3L-01682	C3L-01683	C3L-01862	C3L-01889	C3L-01890	C3L-01924	C3L-02219	C3L-02345	C3L-02348	C3L-02350	C3L-02365	C3L-02508	C3L-02549	C3N-00167	C3N-00169	C3N-00175	C3N-00180	C3N-00199	C3N-00203	C3N-00217	C3N-00223	C3N-00293	C3N-00294	C3N-00433	C3N-00546	C3N-00547	C3N-00549	C3N-00550	C3N-00551	C3N-00552	C3N-00556	C3N-00559	C3N-00560	C3N-00572	C3N-00574	C3N-00578	C3N-00579	C3N-00580	C3N-00704	C3N-00737	C3N-00738	C3N-00959	C3N-01016	C3N-01021	C3N-01023	C3N-01024	C3N-01030	C3N-01071	C3N-01072	C3N-01074	C3N-01405	C3N-01410	C3N-01413	C3N-01414	C3N-01415	C3N-01416	C3N-01488	C3N-01489	C3N-01799	C3N-01823	C3N-01842	C3N-02000	C3N-02002	C3N-02003	C3N-02067	C3N-02087	C3N-02089	C3N-02145	C3N-02149	C3N-02155	C3N-02158	C3N-02379	C3N-02380	C3N-02421	C3N-02422	C3N-02423	C3N-02424	C3N-02433	C3N-02529	C3N-02572	C3N-02582	C3N-02586	C3N-02587	C3N-02588	C3N-02729
ERG	0.56212121348	0.410464050788667	0.411480787389033	0.485396656486667	0.379433449610667	0.489440312708333	0.480229175323333	0.512942537603333	0.4445368286	0.489437846991667	0.44901438759	0.424522974593333	0.54884741068	0.432012589563333	0.410437426053333	0.44065413129	0.465927757123333	0.460405884615667	0.372964144883333	0.436977078910667	0.37367949084	0.387186043247333	0.557779576566667	0.3665135001684	0.479505529933333	0.350234257909667	0.432280968601333	0.418268088776667	0.402699299173	0.46279339362	0.489743802733333	0.496166225691667	0.449973147713333	0.398675041136667	0.418542492223333	0.45975642969	0.465639580436667	0.473453186749	0.454983552912	0.445047482423	0.37730608799	0.512026480286667	0.426092023403333	0.5810742006	0.491346087406667	0.370874485781667	0.412264863946667	0.551889659130667	0.5241337989	0.436529441700333	0.40265703487	0.5710131665	0.470935332866667	0.458590757420467	0.501124749686667	0.44327954684	0.47644312397	0.522518213683333	0.459007372666667	0.450606712873333	0.394878555693333	0.445785688626667	0.48323300136	0.44327563985	0.49643277592	0.439391984156667	0.521636489196667	0.417752366744667	0.43687683462	0.420686919033333	0.451809069206333	0.45713171307	0.47846436416	0.468346435796667	0.463917826096667	0.508710736003333	0.444449161668333	0.361421866863333	0.455124705002667	0.473210630716667	0.414239608342333	0.449892181736667	0.514364518620667	0.447252893073333	0.477617233939333	0.467259226126667	0.467031217566667	0.451385877033667	0.44799121002	0.463103256388667	0.47666468598	0.585505416930033	0.429176771700667	0.442517211320333	0.533502039703333	0.447879637481633	0.485577647333333	0.398386243088333	0.426510332523333	0.464745794079333	0.436947056582333	0.48425197636	0.406303116776667	0.437765912533333	0.49087953103	0.5110457535505	0.430973428666667	0.478065238166667	0.53709016312	0.442572376256667
PITX3	0.469951341377	0.461907055033333	0.417342711287	0.402629183543	0.473352924254	0.463031722311667	0.512430857846667	0.463266839763333	0.452074103656667	0.481370530269667	0.489672002133333	0.469324368923333	0.489933882886667	0.472936506153333	0.457193794937333	0.474570402378667	0.391955895526667	0.489078746628667	0.42776540464	0.44684557568	0.47642146813	0.44378603989	0.455862926576667	0.486098715033333	0.49933812738	0.478701439416667	0.507851422943333	0.435112012493333	0.45009129497	0.461932332633333	0.443972452023333	0.401092591593333	0.471165240843333	0.434158995026	0.442017992676667	0.389411807866333	0.450369583836667	0.507786106766667	0.458642987826667	0.424566096833333	0.434109864970333	0.538883538736667	0.439243448108667	0.510903774153333	0.467195707472667	0.390409900893333	0.412413574946667	0.450275292276667	0.49732619076	0.43868817326	0.425007033755667	0.490952292073333	0.462055625466667	0.43495592614	0.465208393536333	0.469588175533333	0.449923419773333	0.420381327213333	0.450027919386667	0.485643191066667	0.501680096556667	0.48704479161	0.428706090376667	0.453322168937333	0.43852493399	0.505178174011	0.470856818656667	0.431167283546667	0.438276310785667	0.450981336045333	0.443818926596667	0.47157881961	0.458930734046667	0.404448168016667	0.440440718396667	0.417246748937	0.457381046	0.462902802849667	0.445105563283333	0.436653058966667	0.475251508149	0.45734657216	0.430452367166667	0.411162987183333	0.482913409561667	0.47406977207	0.44627416842	0.440508156721	0.563080329027	0.489842687403333	0.471482019444667	0.477929933296667	0.43744494567	0.45089243554	0.453550003986667	0.454773655093333	0.480183360423333	0.464423897286667	0.487586128988667	0.49364664255	0.43147685734	0.508956773423333	0.495545370883333	0.396696090776667	0.421122106348333	0.502972336573333	0.487847892903333	0.539252473813333	0.509881097333333	0.45920885817
HOXB2	0.44602847808	0.472536177736667	0.450585524006667	0.464153320796667	0.47789493461	0.462168473753667	0.427757093863333	0.46446027652	0.45297191134	0.503090644451	0.418118110291333	0.401984584546667	0.43983628249	0.50452706774	0.506049667733333	0.441990553826667	0.465368611771333	0.3970127738	0.418146302786067	0.465563975143667	0.4457720629	0.561176389863333	0.5149072632	0.46808419439	0.486928220494667	0.45235583412	0.50341781021	0.4512394912	0.399612456526667	0.404294665727243	0.45965977195	0.480373749396667	0.509145453866667	0.414488938523333	0.411162189539	0.481123574846667	0.492716231316667	0.425503726423333	0.539650980689667	0.448586474395	0.439524712583333	0.443580961746667	0.4575311323	0.510763735445333	0.47710636169	0.471150997106667	0.475033888829667	0.497644974536667	0.509544480543333	0.4982893131	0.500754983066667	0.509484750863333	0.47463246716	0.561530327866667	0.494110861513333	0.497408732133333	0.437706970316667	0.477113512716667	0.440326596843333	0.493818047926667	0.49457314395	0.478573747268667	0.492846743904	0.485131100153333	0.451074122286667	0.410653191666667	0.5152563494	0.439632782466667	0.464367858366667	0.484134076146667	0.543433092833333	0.506951787476667	0.506239964038	0.481136125051667	0.474391726493333	0.47997560809	0.442887403	0.447602551340333	0.458684892356667	0.470826348547	0.45649163721	0.490994262603333	0.451099470406333	0.452675773953333	0.458109074686667	0.45873440309	0.458371076866333	0.447394326713333	0.53605367873	0.462854537326667	0.51307751198	0.54830754892	0.462920934733333	0.551540974823333	0.443790069539	0.48213059561	0.50919060034	0.435726382941667	0.4381492445	0.474598881175333	0.52484268153	0.523440082333333	0.463727304236667	0.474299110643333	0.451055700648333	0.457140187533333	0.44708619971	0.416329842533333	0.492151534027667	0.495317762254333
NFKB2	0.51015805699	0.654867951833333	0.454786651006667	0.492800219533333	0.378783233395067	0.409014844143667	0.40370257567	0.5251189977	0.467411652535667	0.51835521661	0.619380861766667	0.503824636806667	0.469166474793333	0.596586464526667	0.499695680523	0.345807404423333	0.367244265906667	0.476678644454667	0.288486070663	0.33197427283	0.250707104870667	0.461768395906667	0.525376681773333	0.234000208586667	0.240116060173333	0.568902238666667	0.599726911323333	0.494399365388	0.213620286056	0.322274803082333	0.477548681754067	0.44737465825	0.567375614785333	0.358416231541	0.328149291436667	0.420086590512667	0.354883108346667	0.435989233541333	0.259423444547667	0.42511038107	0.527601107066667	0.375411146938667	0.330468829033667	0.726801787553333	0.291661619609333	0.309433383143333	0.39687365519	0.803339781833333	0.4550603774	0.6948931784	0.465452979376667	0.332077227886667	0.535762193686667	0.544405579953333	0.449117570593333	0.633106893833333	0.343715169567	0.374155378453333	0.3362825799	0.521881621507667	0.455698532473667	0.323158292006667	0.618554402703333	0.443122085090667	0.315974399993333	0.428883583881333	0.316425927823333	0.441638859913333	0.287082636714333	0.548439805833333	0.4340159124196	0.603422304376667	0.377764787263333	0.485076849298667	0.440400231305	0.526004518233333	0.56219661799	0.406635227076667	0.413545544233333	0.460767590123333	0.380847000945667	0.611938007766667	0.569866589406667	0.435083518956667	0.520903893066667	0.503967427371	0.423724324448333	0.241151448117	0.596551573333333	0.275157848622667	0.611859587512333	0.6334178754	0.264588641528333	0.432936698633333	0.564217699313333	0.26394947946	0.6804886977	0.198701176623333	0.398889837522333	0.390350770106667	0.730218082	0.663455094633333	0.366603116485667	0.441651272188	0.403730528526667	0.410766526517	0.339799265093333	0.45416578607	0.369434881346667	0.302447076483333
RORA	0.455364100586667	0.468620128085	0.498966208036667	0.372034584036667	0.421048988983333	0.41012860877	0.562404284266667	0.5231678349	0.376899034581667	0.482737456812333	0.527927875170933	0.320759043425333	0.481158089066667	0.418558529706333	0.4514088238	0.447943188463333	0.43567750585	0.558279265823333	0.393714496826667	0.440523450527333	0.455109970564	0.415816798534	0.357892136923333	0.35204276011	0.34621248825	0.38345203586	0.434414292986667	0.501235062683333	0.446983531933333	0.419147706533333	0.49822231126	0.444041012672667	0.401099100576667	0.430553180129667	0.384906393953333	0.41383447545	0.36055047371	0.288622173079667	0.428997684144267	0.540867618386667	0.501023534444667	0.627969620966667	0.497365245516667	0.49430388982	0.632681050797333	0.429602755187667	0.45654632153	0.489351774163567	0.469982694730333	0.57786313225	0.648372483133333	0.599575763966667	0.48090917402	0.577294456676667	0.418269472683333	0.49426704235	0.39703306466	0.531224399333333	0.324733119223333	0.46685813663	0.39100733011	0.40496353892	0.41985182828	0.385857863460367	0.532120922586667	0.493009971694333	0.4785829595	0.579729937656667	0.414759805458	0.57378246361	0.392125833023333	0.46625423822	0.469723436997667	0.450924966977667	0.4859567735961	0.491002482506667	0.54244009257	0.490708666296667	0.536708678724333	0.475781286733333	0.434083090706667	0.48599817345	0.4830098082	0.453106535486667	0.45760367453	0.537094818716667	0.46584603321	0.421164124611	0.397729001653333	0.396178469076667	0.418576581226667	0.51421522386	0.402281294733333	0.477819086786667	0.589924746966667	0.371513990752	0.420294074836667	0.38015331296	0.393769922894333	0.388863836451667	0.517330148296667	0.45740179281	0.360227950852	0.371619619903333	0.431867882011	0.48125120696	0.353334214066667	0.43839085087	0.53802304688	0.437746179056667
KLF3	0.461295512813333	0.480741527762333	0.460627223810333	0.485333120201333	0.36950996274	0.453389010263333	0.473844443043333	0.49566456232	0.435220294180867	0.465627294413333	0.470787251383333	0.52704772945	0.460207441406667	0.471417012243	0.454489279505667	0.419960845	0.490191774886	0.477923737410333	0.465699382686667	0.467248848803333	0.42215807243	0.513931037766667	0.454083902881667	0.489118312143333	0.409602117283333	0.442492673396667	0.44477917085	0.45493191473	0.550293300456667	0.470447403223333	0.461814108079333	0.513891334466667	0.443451621553333	0.482644908346667	0.41625561936	0.461694851676	0.48345141006	0.459882242183333	0.424171016623	0.424848260986667	0.4595867276352	0.522601682186667	0.46339168617	0.551193172126667	0.5256361928	0.430402115664667	0.480932961723333	0.452076663033333	0.456584591933333	0.502399944166667	0.494816530253333	0.500607732166667	0.523369328833333	0.446286365296	0.44997447101	0.487546991575667	0.468569166865567	0.513948041237333	0.457150222612	0.492387186186667	0.488700948243333	0.450882868146667	0.4937167083821	0.487557577961	0.50097215874	0.52944684635	0.493956298196333	0.45453338876	0.452552935121333	0.47270946976	0.452997408049	0.475573570496667	0.452780487080333	0.509854856814667	0.501214026305667	0.476544242133667	0.495899810993333	0.54871290936	0.478792302772333	0.504587737633333	0.450178467037667	0.496916618966667	0.485912463035	0.465325411974	0.404964092906667	0.48204872768	0.428507304403333	0.455992183776667	0.47159067184	0.438828107233333	0.46145732086	0.507695168150667	0.457379021093333	0.456065973890333	0.504561779133333	0.466831111347667	0.458832381221333	0.434122710466667	0.424391927585333	0.504536264979	0.43795485809	0.442902085886	0.489399766305	0.42972667202	0.491161559876667	0.44780905872	0.501292337393	0.471954080895667	0.487133067013333	0.44363708578
NCOR2	0.461914097123333	0.52293546121	0.54471248512	0.467723872843333	0.43033072522	0.423960212173333	0.557877962916667	0.437192232506667	0.479089215613333	0.550063309476667	0.52212245418	0.434571084656667	0.571969291066667	0.407923642853333	0.485110961453333	0.404594786463333	0.389332155646	0.519030304366667	0.448906395196667	0.395568387804	0.302337454805	0.463098094506667	0.418377869426667	0.402590859479333	0.454691639373333	0.413554045977667	0.48004647206	0.54320277485	0.32255114744	0.41653881429	0.528664549273333	0.458130910686667	0.574490435153333	0.388909282346667	0.304616749456667	0.470940436763333	0.333933969284	0.41852604382	0.35795610072	0.5083643292	0.533062811626667	0.589314725913333	0.482800470274333	0.603926119073333	0.49499614795	0.382496306396667	0.450115485893	0.57893973164	0.472087311226667	0.495606932466667	0.452780222499667	0.536165540033333	0.474206975433333	0.556167823436667	0.544541590753333	0.5568203501	0.407399774823333	0.531495698873333	0.342976201890333	0.433834233163333	0.421494653421333	0.460053353196667	0.510130793593333	0.428947184735333	0.47615355195	0.421838661991	0.388511484346667	0.5143075054794	0.345628945883333	0.578003891833333	0.455408575303333	0.473797669336667	0.380801587293333	0.496354055913333	0.453951695597667	0.490267342536667	0.453750307264333	0.369570568656	0.432512031583333	0.411470179793	0.384967749766667	0.469016632809333	0.4902961796	0.426433224798667	0.487959047956667	0.447234882403667	0.41594641712	0.372947445033333	0.410697870946667	0.37152590284	0.482010355396667	0.53400057672	0.348129331319	0.4468348266	0.500202144166667	0.349236749995667	0.547561146033333	0.325433504216633	0.443735190926667	0.421697867843333	0.527070023866667	0.561414092166667	0.31833493859	0.416994587983333	0.452429424346333	0.51371128007	0.49809781951	0.352371347435	0.465607711883333	0.392601799377
NCOA3	0.47714713261	0.50230424133	0.441031633361667	0.473622421826667	0.438220457789667	0.424303586726667	0.50585459385	0.45528201157	0.400570602060667	0.554024721416667	0.497595192505	0.400846842566	0.477934592103333	0.380692155597	0.380889031001333	0.363862387274333	0.41227826237	0.458922491776667	0.360650743488667	0.476963838286667	0.45197380789	0.414122089263333	0.417683325023333	0.423840976697	0.41010153519	0.499421657594	0.445439216524	0.442111609416667	0.43571709227	0.45384357801	0.44010639617	0.424815916433333	0.43614272585	0.47541449095	0.41587315828	0.436149497453333	0.40610727265	0.36231267434	0.44591045461	0.384889472433333	0.480055460956667	0.39078535857	0.506678014983333	0.49806391063	0.467661947425033	0.465969899320667	0.42873371267	0.435045046967333	0.453660830752667	0.486000936321	0.516659893813333	0.40611161435	0.615725811233333	0.47006052336	0.470191253263333	0.446952205093333	0.449525296186667	0.458561528770333	0.515671079461	0.441690484173333	0.47897825544	0.453497102187767	0.503620209933333	0.404284627657333	0.46647038212	0.462930360828667	0.45645200262	0.446341012616	0.462583510826	0.530489172913333	0.575938965856667	0.472219147577667	0.446216358542	0.529760729166667	0.487803193743333	0.536273096906667	0.521648685793333	0.481884830862333	0.511881397556667	0.469159241936667	0.431100984499333	0.45545619646	0.424129830064333	0.476297986903333	0.467769537993333	0.502101619376667	0.46387052948	0.469615622186667	0.491698185435333	0.4543789938	0.478055299033333	0.456741341733333	0.3375413772	0.474273569633333	0.554052258125	0.499983997883333	0.513835587646667	0.496423202093333	0.47096947295	0.422835884456667	0.47247623484	0.455812341207667	0.48660330009	0.4196835291	0.401456226813333	0.417950232039333	0.490387964836667	0.4741949709	0.5056704315	0.431906594563333
SMAD1	0.493619855786667	0.519093980066667	0.531482625116667	0.49879282731	0.469701717843333	0.488608166966667	0.47415199721	0.494753339763333	0.44404302369	0.355083536583333	0.480609291033333	0.42893464134	0.456811738056667	0.480071341906667	0.417096238996667	0.445708465988333	0.509511525722333	0.422853387053	0.411324143226667	0.442242103103333	0.370602793156667	0.442440313601667	0.455850413146667	0.373200847489667	0.46087331816	0.425614240376667	0.527970688786667	0.408534719466667	0.37956562899	0.43954375795	0.382225503044	0.486005253823333	0.569927425056667	0.357153655636667	0.3063773101	0.516491019176667	0.408399120136667	0.358580743993333	0.410928281333333	0.49460005943	0.519915222998667	0.389352044386667	0.40899566138	0.549083950223333	0.442443655321333	0.48695112231	0.456578219556667	0.567154396346667	0.445194495513333	0.489329346303333	0.451247084718	0.3765905608033	0.410718647399667	0.519501725843333	0.497659685333333	0.560784184993333	0.49008757644	0.421905016896667	0.458688872023333	0.465152109563333	0.415522843474	0.4303054618904	0.466571258929	0.491729511993333	0.359350936303333	0.449333370827	0.486346314652333	0.451382431270333	0.525075386256667	0.43135722479	0.554650386003333	0.503711899516667	0.45749092234	0.46258442624	0.47958719051	0.457058986993667	0.455883269283333	0.472011707126667	0.452271410933333	0.41511668975	0.567608130036667	0.501360986316333	0.489204782402667	0.381562256409	0.421984848207667	0.447283702341333	0.454022319983333	0.4067810034	0.522345176577333	0.453246824136667	0.497469240388	0.44259491723	0.490226465334067	0.428853513603333	0.561475134693333	0.420872873603333	0.52836986818	0.41524918568	0.533541890633333	0.44369316888	0.563311292346667	0.504673218033333	0.501431110202333	0.422894672573333	0.39892421795	0.516526201346667	0.431533383666667	0.448421658089	0.469494568534667	0.4864512785
PAX2	0.448219988093333	0.469969606191067	0.496652861826667	0.391959142688333	0.535701685598667	0.400403473555667	0.479445600226667	0.507414409023333	0.484093317073333	0.49825777123	0.500561479903333	0.405990370876667	0.540487211523333	0.458228899236667	0.477390485033333	0.45716916862	0.42806941627	0.49589332606	0.51337271674	0.499150195736333	0.47940735527	0.39704773905	0.43819531355	0.416626105216	0.404764660646667	0.447030434000333	0.491656493667	0.410925114556667	0.404765082956667	0.410179341353333	0.497474688336667	0.48138218359	0.402615125893333	0.516816714656667	0.47070874212	0.387503430523333	0.419940830983333	0.425214610636667	0.502635480663333	0.390525306451	0.48893090709	0.499155788423333	0.5287124088713	0.55478827453	0.505063451005	0.424403636493333	0.5105143919	0.579971624604	0.48791396581	0.539247883563333	0.524734944233333	0.44366837309	0.490440129986667	0.479067123966667	0.469917623793333	0.447457370659333	0.433823887346667	0.517141678663333	0.45935712395	0.431266727725633	0.472140925533333	0.483487112666667	0.437229178153333	0.387353214636667	0.46015218103	0.450285124413333	0.436811355431667	0.45402881308	0.390511602615667	0.47415691965	0.45645396127	0.49067822222	0.448774456306127	0.460529026376667	0.485136596473333	0.457859000393333	0.460744217996667	0.471643033103333	0.444610841656667	0.537670279533333	0.468944112052333	0.443509179313333	0.501018630773333	0.510682597083333	0.460274345258333	0.476252264066667	0.478493782313333	0.461686332823333	0.484965390636667	0.448026106273333	0.413976173146667	0.442517088254333	0.408342368333333	0.437512963083333	0.438283690626	0.447443953943333	0.448526378353333	0.41886126397	0.424354291946667	0.435638430197667	0.54079250871	0.50179960215	0.451877449296667	0.507779624843333	0.461447619917667	0.525077423693333	0.496049905333333	0.46801078696	0.506521510133333	0.463194786823333
